node,mean_kappa_forman
0,-3627718.936923415
16,-3297474.221748608
29,-4767838.570377497
53,-2741545.1972821355
93,-2532406.8518040692
130,-3428426.3806140376
135,-2359255.653414312
158,-3521909.1120552793
169,-3240241.106358879
193,-3976656.5124758366
213,-4187766.078088329
312,-4640415.1626207
315,-2287988.919701422
318,-4001557.6250784523
325,-2750019.6756292214
342,-1907408.773415138
348,-3267526.181580843
367,-3297892.6058528493
377,-4555484.379583479
434,-4196822.514688948
458,-2337844.4938491997
489,-3267285.5840969444
495,-3191569.6957885176
503,-1551005.0904689466
504,-3250289.223658474
505,-1713998.5723450368
555,-6503030.462248554
605,-2573391.6937725423
619,-1288245.90530999
627,-2825362.6850467515
666,-3818701.2427892196
677,-1519750.4153480798
699,-1496333.8046128154
715,-1460518.9118185865
769,-4615672.228084619
789,-2634328.3615843705
832,-3218995.241354545
833,-1286750.907060909
838,-2605674.4843114982
849,-3119334.2341027744
855,-3667030.690966462
872,-3466695.5504782177
892,-6987069.180935439
900,-5504198.530251488
922,-3586262.160421769
942,-2959941.742441423
945,-4012924.2379457722
952,-4903329.757490435
974,-2639932.6356547233
1011,-1450453.3242035583
1021,-3909603.483564233
1026,-1847306.166452225
1051,-2966605.2907334105
1054,-2070092.1843315326
1069,-4724807.102302405
1085,-3967845.5789384185
1116,-1919742.5210937797
1123,-3779695.8616101895
1137,-1684426.712300823
1164,-3012001.921979839
1179,-3060394.889756715
1189,-4797252.204265329
1257,-4156032.1167132845
1272,-2717566.2614917667
1300,-3968954.7718565734
1326,-1769070.3971568462
1338,-3944366.9699633485
1381,-4421602.513199719
1387,-2566438.4099073308
1407,-1227548.782638836
1410,-1290192.374056418
1436,-2128757.590350434
1465,-4242296.137201795
1483,-3058744.3496969463
1504,-3411537.747504327
1505,-4471284.0281498125
1578,-2829006.908473089
1604,-4592542.805549953
1666,-3032173.382253994
1687,-1196729.1996044777
1699,-2596596.891863612
1700,-3890816.770995805
1713,-4206846.400322696
1738,-1325415.8339454571
1773,-2788504.783197039
1779,-4697827.0489762705
1783,-1704202.8232984608
1793,-2880714.7105924645
1812,-5126741.641999377
1815,-1744210.6935637225
1855,-2750319.894467236
1889,-3373366.0995225236
1897,-3565490.069428115
1910,-3064889.1846504505
1912,-2408733.6485407655
1917,-2815096.0093069435
1956,-3317472.5209260974
1999,-2557039.237943626
2012,-5384249.983493458
2017,-6192527.227114135
2044,-2132407.2271015616
2045,-4025767.584044886
2059,-4519218.59537475
2060,-955200.9719304376
2131,-4173957.861501364
2151,-2545101.0750731914
2160,-3057272.3984901947
2207,-2362019.308010156
2229,-1758796.157124494
2240,-4988956.003755678
2295,-2640805.101853632
2296,-2905759.6273128055
2328,-3673843.2260106727
2336,-3992861.749500814
2341,-3778276.824424013
2374,-6141992.6487537045
2387,-1975736.524392574
2401,-3403339.2052733656
2403,-2456629.741897564
2473,-1814180.1309273853
2491,-1391015.490874494
2502,-1626449.95167112
2514,-2913358.199734688
2522,-4810598.788948515
2551,-2311203.8914931156
2564,-2226006.25511859
2569,-3765337.108162196
2585,-1527034.6472667286
2592,-4138684.526004372
2594,-2461259.6582809184
2628,-5526226.279756701
2638,-2963698.092868301
2700,-3281929.0106440824
2715,-3612783.7013323787
2727,-2725398.562152734
2776,-1437526.5478275185
2778,-2461412.915134523
2808,-1984802.428071543
2834,-4900922.057006684
2839,-1936433.6577196356
2893,-1248794.57064139
2926,-4309160.357679504
2943,-3927303.498097955
2977,-2868322.5803009346
2997,-1915870.3897926994
3037,-5263131.432342125
3040,-4343636.470569503
3042,-1959760.2709912264
3068,-4993096.874874382
3084,-3903415.298273609
3109,-1677029.7614455149
3123,-1636353.935903384
3128,-2727526.59459313
3149,-4775049.530525095
3157,-3598242.676610152
3181,-1888356.0167711654
3182,-1455992.9722935515
3187,-4269693.521354964
3218,-4499769.549799948
3230,-1253057.9337221426
3235,-2735251.3542534662
3274,-3221581.268957151
3340,-3346609.8244312294
3393,-3897686.966956494
3461,-6162454.875104105
3508,-5116224.392690176
3517,-3572089.333836952
3561,-2873421.8479766166
3572,-3437659.1473450996
3576,-3787372.5834583794
3579,-1650297.2005164735
3620,-2687670.8775430396
3627,-1715547.1173209788
3632,-3385902.963704279
3644,-2643283.0301166144
3646,-4251332.962404237
3739,-1622403.7694246867
3749,-6166202.363488237
3754,-1963671.9785716978
3772,-3444874.251414915
3779,-1678144.644815291
3782,-1788999.18464347
3793,-2818050.8370945193
3794,-3284737.546252986
3796,-5874654.7733828435
3815,-3016507.7954730145
3836,-1207347.1430736047
3838,-3413585.8952029813
3842,-3762310.8128911625
3879,-2987707.749748101
3905,-3344212.015047608
3933,-1483969.037152524
3946,-4437045.45344152
3951,-5077620.242723944
3964,-5036567.774111874
3971,-2453623.498603529
3979,-4373866.040889706
4010,-2723020.465170907
4036,-6252383.990573903
4060,-3166794.027856047
4061,-1157951.4785666293
4085,-4654695.782458756
1,-1169470.3337183977
24,-2431731.758606208
65,-445475.257736534
111,-1705011.035375355
117,-446257.3112931651
125,-1141699.0324769907
138,-463063.1525620197
139,-2619007.3214163682
173,-1199270.631483309
230,-1152657.1623283257
262,-463773.4550298745
280,-561792.1828402944
306,-514713.44464532455
313,-325264.0557755471
327,-1644331.8323755376
421,-1965808.769544263
474,-2395636.4289679094
541,-335530.78322671325
564,-1785324.5859414819
659,-371337.1640051873
661,-930046.909919918
686,-1190761.4787957645
687,-2248411.2120091873
798,-3064057.507881111
836,-309691.22058419755
848,-253879.34709381382
862,-2405796.27937785
929,-560323.7152746383
1093,-3277549.184292922
1151,-963304.5233613636
1159,-1438177.9171462096
1198,-3035425.270694835
1230,-500561.7369693871
1364,-1070896.3065530725
1403,-628788.8191851253
1428,-392543.4872894866
1528,-2558839.0221253242
1557,-2004961.435833525
1558,-3329230.529197648
1692,-1850325.8820424976
1707,-564735.1481565012
1824,-296843.3238689671
1847,-1886244.0329090932
1902,-278670.9534417373
1930,-294207.962867906
1938,-588158.7018811846
1981,-566897.4615456165
2003,-3986398.78854106
2079,-1485174.7289475652
2083,-1911079.036511829
2193,-249302.11049925728
2308,-829964.4612211179
2389,-1303259.848803396
2460,-1915921.5444420432
2511,-1016643.0518596242
2559,-183581.12056568617
2561,-290655.6307107151
2570,-1420954.7401596922
2604,-3579812.887281171
2644,-580078.945401333
2662,-601692.1116215942
2677,-277952.2022377562
2689,-746568.1099962641
2690,-1599884.9396390144
2693,-1262876.739108575
2723,-484968.3203954582
2744,-1259483.5962637567
2749,-422732.0247709646
2853,-1197257.2624790287
2855,-604063.2080955881
2910,-2411559.412117631
2940,-890785.3241509111
2994,-590286.3660158449
3162,-2085678.5331966851
3168,-1701329.2846954342
3170,-2033696.3038463092
3175,-1957973.362028575
3189,-1562352.6361485443
3279,-1160298.7647554232
3336,-1415094.0299790949
3344,-1612435.9628086155
3377,-3640069.288275323
3439,-959895.6494623746
3516,-196674.69791438745
3612,-1896464.2943915073
3675,-133586.46176765786
3696,-1505299.4135432458
3780,-1013293.3657411898
3818,-2228136.911688175
3887,-537984.1696062908
3891,-2658569.884779559
3920,-1498769.4328464756
3957,-1020448.1756451401
4076,-3029236.555054202
2,-3801467.0625490816
9,-4871817.816590065
44,-4202715.663315248
54,-2676549.1815045495
116,-3437304.125597315
126,-5311225.743147561
145,-4497923.233411428
156,-5369422.438289577
160,-1904866.5466544428
208,-3081739.8102181456
216,-1962046.1949125112
352,-2553141.416424167
373,-4891264.0680105835
472,-5362226.64130016
584,-4300085.983715733
629,-2988560.030946552
665,-4599155.441936226
678,-3811819.9689376103
688,-2940488.0445664735
693,-2066250.2661928695
696,-4478072.493060097
721,-5532875.803611593
741,-1262162.9299406298
810,-2191606.1612144643
847,-5572374.95414201
877,-4638137.003028729
907,-3875199.903326663
912,-4066820.5967392004
933,-4654403.755817898
943,-1944061.6816136574
970,-4733655.685710865
985,-6023325.829732347
1003,-4877865.412315441
1040,-2788326.9143833127
1045,-5855301.445499382
1055,-1571650.3722191656
1079,-3093576.7255291804
1084,-1554236.2700309171
1096,-2257452.5767351263
1174,-3928962.5368690286
1207,-5545482.329538108
1214,-4955124.661068828
1217,-3114862.8899923014
1232,-5585272.917969133
1234,-5043555.624453692
1245,-1841634.1969972055
1249,-3611405.5786361764
1256,-4905796.2617760915
1271,-5464415.114803422
1283,-5932989.158826728
1320,-3866990.148835154
1351,-4261158.877710601
1353,-4476888.787265993
1355,-4090526.2281266726
1385,-3034052.938880092
1397,-5004931.570721751
1400,-3914241.7853177045
1401,-4535931.502064409
1408,-4556741.989212957
1453,-4165677.570414291
1488,-4473469.346311351
1501,-5237943.580196209
1590,-5710353.057993481
1632,-4730065.962709054
1646,-2614387.0817895224
1651,-3474187.6212832397
1659,-2077096.437966387
1690,-3220026.3285900746
1710,-1357082.4898432344
1735,-5337433.057361895
1736,-2514261.8291318323
1741,-3428557.1177280108
1759,-5007870.878966699
1826,-2031861.6297517898
1839,-2792171.5000449866
1899,-3748414.0714177084
1920,-4558370.298674641
1937,-2613907.9047120293
1943,-4322210.841355375
1969,-1683388.3427208462
1985,-4299827.616701148
2106,-4164623.799383512
2141,-5691500.351241323
2176,-4480317.103463624
2216,-3049921.887565604
2224,-2577820.40480637
2273,-3781059.749066928
2322,-4752842.768738625
2327,-5142179.607336612
2335,-2769226.0160917756
2443,-3107853.575405481
2449,-2075889.6234933
2501,-2567571.7183708185
2540,-3116797.189877934
2547,-2900925.5842382736
2571,-3342327.975014621
2588,-2085501.856010116
2603,-3522069.583432328
2676,-3984599.3041332695
2688,-6546453.192377745
2696,-2407522.3026031405
2706,-5941196.380288133
2714,-2436766.0627018707
2716,-5637608.395723467
2717,-3039110.209109712
2743,-4660731.799325517
2746,-2698042.6051753913
2761,-2241388.9063539235
2786,-4732345.295543214
2790,-3189741.3024453376
2802,-6134224.737081808
2820,-3381463.8937319103
2826,-3356082.3367387746
2866,-5088085.600272977
2882,-2811538.510288185
2913,-3701955.803754337
3004,-3651730.9969234685
3031,-3399022.003265138
3144,-5621534.981253225
3161,-3793823.740122312
3213,-4160648.1544414973
3232,-3416845.4888358205
3238,-4792875.883591642
3265,-5453192.346512991
3317,-4810229.411831413
3327,-3003851.935058808
3353,-3326120.8527508304
3356,-3951958.5397547064
3365,-3882692.2518511144
3398,-4356735.344507953
3448,-3712795.591497869
3501,-4023044.4401482195
3523,-3681419.0604439527
3529,-2962582.898633532
3534,-5862392.794901021
3544,-4756522.104839395
3591,-4235145.920565604
3688,-4906170.467013699
3698,-3605462.829067695
3764,-3174648.0600287435
3784,-4375538.383746835
3949,-3906585.0702331485
3956,-3773319.4900914105
3969,-3203651.6324686995
4030,-2922289.502997265
4069,-2621695.4395506564
3,-5986725.870474709
37,-3938755.3618235826
57,-5061527.655194819
73,-4702694.310726553
80,-5431121.955898007
83,-6501926.934708833
121,-2655164.8140410217
155,-4806331.460261159
172,-3004409.4128580014
181,-2189747.043269837
205,-2404468.632959388
239,-5801858.502601373
271,-6111905.251328017
273,-5969476.2151794415
276,-5017036.8004262205
285,-2274743.683672568
287,-4365296.150107485
294,-6404005.461385394
333,-3160661.860510089
372,-3312842.713091124
375,-3275590.9710453115
397,-4682208.848335346
414,-6603481.148923571
415,-6072585.6681808755
442,-4797131.804285707
471,-6711143.810737399
486,-2096621.8611456242
494,-6541420.228313964
515,-7894876.504659002
527,-4371167.603202622
533,-4125248.474654361
577,-2276858.340014507
596,-4580203.037449042
600,-1950342.026209283
640,-4049694.252910616
651,-2863232.316470801
673,-5370974.2670114
682,-2591094.04018509
728,-3238092.683575333
735,-4471472.576868691
740,-5364821.386506268
745,-3180656.56094127
777,-3140171.949979976
778,-2716649.6536377543
797,-4348010.016471444
812,-5542203.226202548
860,-4484599.70877709
875,-4812470.94536381
887,-3146708.1691697584
896,-4184819.6548750848
949,-3860246.976789384
954,-5217055.048316173
964,-2514302.0891220025
996,-1733929.037498349
998,-1875094.5571850906
1002,-3605501.040689097
1012,-3182986.0989707257
1064,-5445393.607467428
1081,-5609435.612321025
1087,-7840050.131667356
1111,-2968962.448898744
1115,-5402982.538451645
1117,-6441938.5691103265
1131,-4289835.740495333
1139,-4839255.702908659
1152,-5529512.0382836275
1155,-4978931.797544991
1196,-5632351.41261659
1213,-3660147.2984337006
1231,-6502194.713245973
1252,-3342491.574656587
1363,-2599819.438351681
1371,-5269122.624112868
1375,-7087629.234975316
1419,-3309853.5296032787
1424,-5735532.07390358
1425,-4293153.797637319
1474,-4759483.01021042
1482,-3312714.476851632
1485,-5341070.106838993
1498,-3882032.585802963
1502,-7228743.941369473
1523,-4905858.141398945
1541,-4239079.458405771
1554,-4704626.233597377
1576,-5879613.275818029
1587,-2010574.8790479805
1599,-5007113.429838105
1612,-3965383.704660634
1635,-3529957.317475434
1667,-5426949.117308414
1684,-7039572.475970005
1693,-5417408.984658701
1754,-3291221.466147604
1763,-2737606.326722417
1807,-5433111.568877939
1818,-5750813.706450165
1880,-4097071.2056090096
1887,-2696893.042741462
1888,-4703950.346565189
1898,-3727903.3095270456
1935,-2802948.3011772675
1940,-2722807.3192799813
1942,-4699737.551808972
1949,-2095812.051753244
1961,-5360726.633664468
1972,-3288479.9292306607
1973,-5191191.261244086
1991,-3650530.2120848964
2008,-4705290.24392635
2014,-2909548.1604405814
2025,-3829608.345750385
2035,-4745155.568168118
2057,-5786082.609352165
2062,-7027483.479258484
2119,-4352080.502885601
2124,-4891991.570779774
2126,-6489007.769960399
2145,-4819326.351690828
2155,-3950659.0853625014
2166,-5942471.542164011
2167,-5307733.54068582
2169,-4431185.573777447
2184,-2578502.8103874805
2221,-4890143.1597730005
2227,-5857073.655652448
2238,-3324337.797812871
2247,-3440532.3914668523
2268,-5989510.424408586
2309,-5020916.517421151
2321,-2552943.1905264063
2350,-5589554.867221883
2426,-3660430.381665844
2440,-3485256.2882789476
2479,-4747184.022726661
2520,-4547411.629706615
2536,-1477350.6827588486
2642,-4070299.346260415
2692,-4948737.107429203
2705,-3329192.479376204
2713,-4861967.473838071
2733,-5158018.421781409
2748,-7179073.834586332
2754,-2854272.2024535644
2765,-5074248.005069926
2782,-2954185.6490547215
2783,-2484102.728347955
2838,-5757848.315783852
2847,-3282057.462357628
2858,-5756602.296818921
2867,-4942685.9029031275
2876,-5781199.842423725
2884,-4587124.402384488
2916,-5967754.224449992
2949,-3084130.0405160524
2967,-4562668.267608767
2974,-5582913.311249061
2993,-5001455.819066396
3009,-3947799.332823575
3041,-1618385.2257674695
3043,-3028246.3725837744
3066,-4291635.115369839
3086,-6894751.777621491
3105,-4639369.307895278
3143,-3535987.5680235242
3150,-5191774.480819821
3171,-6150597.254475794
3177,-5364227.133881585
3200,-3803763.745046501
3234,-3120196.611734042
3258,-2207291.822120983
3277,-2011482.3170631286
3295,-2756905.241387671
3308,-4421120.350645188
3325,-5175024.091658454
3350,-4514274.326180179
3354,-4217333.805035042
3376,-4663055.610470706
3395,-3027149.83694745
3399,-2940867.7491157264
3408,-2846556.1560443346
3411,-4166061.3934212993
3423,-5473460.827847093
3446,-3005813.751236917
3473,-5593024.091846544
3504,-3516385.209948136
3522,-5368141.592955836
3525,-4750381.05503994
3563,-3607704.0510161463
3586,-3823546.9684340283
3630,-3406059.062787222
3656,-3460348.334142579
3657,-3410576.6346443137
3673,-4290796.727039672
3686,-3036680.6065637493
3692,-6404391.587050649
3693,-4204350.285711257
3710,-6295350.200076999
3726,-3982019.495236051
3743,-4179115.3773098476
3750,-4501506.212865473
3755,-4390217.8994187955
3760,-4261613.2318266155
3763,-1752455.3208473627
3798,-7904380.953586244
3804,-5635795.704234184
3820,-7606454.531199924
3841,-5374045.642493829
3854,-3397899.940312492
3857,-7940874.47049156
3859,-4761337.775053033
3860,-4128476.005821545
3890,-2133291.47113979
3892,-3371526.5416562464
3934,-5000446.025531729
3936,-5343099.903238577
3943,-4697669.494391624
3952,-5189757.612551752
3966,-7042411.759191881
4005,-7332470.966788684
4023,-4936987.995184622
4039,-4882141.801256811
4042,-6503919.0441914415
4074,-2807984.1344939014
4086,-2929276.387600497
4,-4882290.028330943
6,-4536743.0970239835
21,-2409337.39513082
45,-1901538.0888783587
56,-4827965.8854886545
68,-1999222.657976296
71,-2090394.6353169004
72,-5507236.068662237
74,-4527904.775227497
100,-4243728.387402296
101,-4171841.5343294223
128,-3698734.5493815704
140,-6813676.244946778
188,-5144445.633951969
233,-4121883.5985074784
238,-2721594.4821546576
247,-2695778.1794696776
270,-1903521.8775827803
272,-3606487.6581922225
279,-3739032.9461910403
297,-4003036.2596243513
310,-5756144.1256536
317,-4295204.162972917
331,-6161747.7403142415
346,-4920867.449284973
365,-6124099.593807631
369,-4207462.912667088
376,-3377404.6610337803
392,-3555319.3948019426
396,-3136861.388903956
403,-3932106.595555047
439,-5986997.819989128
492,-2410461.0557724168
522,-1286307.2991881524
530,-5495751.50468885
534,-4976243.601625668
547,-4515194.192688789
554,-5863386.652447503
583,-3304255.8094946505
601,-4298911.69847817
623,-3205878.4760426516
628,-5631922.33648325
647,-5689573.430636748
655,-5043436.515159568
680,-5020860.557725383
712,-2061125.0358817014
748,-3175417.358866764
770,-3837773.4555432536
771,-5009107.478635074
772,-4468849.744152061
793,-1799887.2039707801
814,-3082167.6155429543
815,-5115594.773056445
852,-4223754.573721184
859,-3002953.3338060942
863,-5708295.217066172
891,-4457441.515507571
897,-2100841.0632794425
905,-3009245.3247539382
915,-3228561.604660208
932,-2751016.7373166815
966,-7022281.062525446
967,-2755739.3732937467
1018,-3383805.4647896243
1036,-2816991.541455355
1072,-2194663.439914419
1075,-5483178.323641177
1077,-3819355.9061594084
1078,-6506742.677665413
1132,-4859502.77106627
1193,-4337499.723966827
1224,-3407204.491444492
1228,-4126751.4809734467
1236,-4135841.5361825367
1266,-6384949.567150109
1303,-5688052.104895149
1314,-3185968.404932255
1317,-5163203.715236886
1372,-4860638.332341225
1386,-4146800.9328731652
1420,-3552750.859240335
1431,-3403519.184582403
1437,-4971552.292247155
1456,-4432154.691405415
1472,-4842110.75721258
1509,-5028418.667231445
1539,-4873165.893948192
1549,-4008184.671496112
1562,-5625029.163136239
1569,-5334566.387139856
1613,-3689124.0033241394
1617,-4301347.236918548
1620,-3917787.923811769
1647,-3526460.509348226
1649,-3911362.2499997825
1653,-2631548.739435349
1665,-2058633.218604096
1678,-3734015.5832095556
1705,-2767429.3858064
1715,-2871279.4242869522
1716,-3250792.210639622
1740,-3046998.377139842
1749,-4005964.480665755
1776,-2071761.8658216537
1781,-1614507.2145685826
1782,-1350608.9300250818
1786,-5193137.054914154
1797,-5196317.997209367
1805,-3889071.089245833
1806,-4730302.567061685
1829,-5020643.997014754
1838,-3552929.27375113
1854,-4509632.237639687
1875,-4560438.870205508
1955,-1950223.7169266318
1968,-3916598.262974727
1974,-2751065.8069284935
1977,-2608298.7200065516
1979,-3907791.046170157
1988,-3883744.212522299
2005,-5333444.553963909
2006,-2440429.740950168
2010,-2977783.3132201633
2011,-3994089.6046634163
2029,-5108885.592127119
2031,-4030297.7533498304
2087,-4218972.319886897
2088,-4146150.945352611
2090,-2312606.2762501407
2097,-3402861.935216602
2115,-3419443.095486086
2135,-4284231.686400805
2140,-4790232.275017027
2170,-2808895.373120582
2173,-3825940.6202837736
2194,-4233019.902943321
2195,-1912586.9536823367
2205,-2174636.390185283
2206,-2628118.0744422073
2241,-4944228.984540411
2266,-4837822.117241239
2323,-4081884.1573299295
2324,-2053601.8909361572
2331,-5388343.181883011
2337,-4239998.062161515
2340,-3459837.4111528946
2360,-5189827.297289862
2361,-4160441.582340337
2503,-2982050.4792410573
2521,-3596077.1948260944
2542,-6052468.964613759
2568,-5541052.548244652
2582,-3957736.5898010987
2590,-3840361.550802089
2599,-3099701.0042651775
2615,-3673031.9268513587
2629,-2621787.525429645
2639,-6976067.814535427
2657,-5425254.234897181
2695,-5297880.360810462
2697,-4610609.579798127
2756,-2788820.2093774127
2759,-3333620.859164407
2763,-2748217.970009292
2775,-4863468.920480442
2787,-5456137.064328694
2793,-5540919.214177508
2869,-2394950.292362403
2871,-3400099.4430445037
2885,-5583403.926651368
2903,-4457028.745588964
2917,-5453775.053853474
2924,-3533617.5457155854
2927,-6701838.640481892
2941,-5111343.932253121
2951,-3748296.038029892
3010,-2871968.034799331
3051,-4609321.5888856035
3071,-3058881.2763889246
3093,-4788713.335794616
3094,-6324427.782694746
3130,-5438334.158969877
3139,-1707970.4930057398
3151,-1433772.9350883735
3159,-3729073.985754142
3190,-1531205.934223375
3193,-2905754.392927296
3199,-3409477.8549915166
3208,-3015084.2179274126
3211,-4980663.257593384
3236,-2224279.3552505877
3244,-3251541.810008604
3250,-4740526.827380667
3305,-5079612.237527646
3307,-3025661.762795838
3346,-3562672.0891216435
3360,-4772440.171858095
3374,-4682160.302971596
3389,-3470175.974211745
3400,-1629240.4330589224
3410,-3303263.952957001
3415,-4636959.059764174
3441,-5009187.492672719
3493,-5705395.888941857
3502,-4809344.711888243
3521,-4239328.808344552
3541,-2514520.6874280837
3543,-6583476.78123732
3547,-6017446.650531205
3565,-2817121.740233905
3566,-4396541.647943147
3574,-2541453.9673911068
3624,-5830812.69914653
3650,-1154559.0774169345
3666,-4556073.583702296
3678,-4113811.531272909
3738,-2590371.656721699
3758,-3017147.7406211877
3792,-4334075.174436899
3876,-1962993.9516515248
3880,-6134147.298512748
3882,-5082391.549330594
3883,-4749063.975305002
3947,-2308271.503212056
3970,-4701583.851762135
3972,-3575449.8488523485
3978,-2236148.0112702292
4009,-4874745.6673201155
4066,-5671745.088221608
5,-4559398.427022774
15,-6125959.879292071
30,-4914808.710661157
38,-4293932.268732303
48,-4217683.620648092
60,-3004242.952919158
86,-3686667.2935273056
95,-4253118.056012017
98,-4170945.4395397664
115,-3443379.240021592
132,-3662883.0222075605
141,-4744506.67961507
148,-3085845.2028265744
150,-3090579.72093342
164,-2849033.1449599345
194,-2188980.098711856
207,-3401157.589560327
268,-3602174.484480212
288,-3317921.6125630243
341,-3906428.0316019123
363,-2245990.0176096703
374,-5046331.960821163
381,-5190730.328044413
420,-2201959.39987795
423,-3687270.189622911
433,-3825602.71039175
440,-5204488.741919729
455,-3907606.785208867
553,-3379346.8469697866
599,-3441710.103833779
613,-4581092.478406489
636,-5117762.04311257
650,-4000823.8643740932
660,-4498700.380029494
685,-5805821.941551468
691,-3823136.9645398916
753,-4245437.79680032
784,-5318518.718405871
889,-2881960.4162755203
901,-3415626.2093081144
919,-3520245.4541425887
937,-5487325.535178486
1014,-4172602.9283521697
1043,-4309203.955377796
1050,-3167292.462486015
1097,-3853273.2130980734
1156,-4487548.161532521
1163,-4818569.333832669
1184,-3932177.0320580374
1192,-5739999.603982079
1210,-2005933.466557332
1219,-3404442.089869303
1307,-5115318.732430626
1337,-2020414.8174657281
1354,-3854602.586108673
1370,-5885434.408747407
1395,-4249225.632292519
1411,-4073762.160720191
1414,-1972568.3127724081
1432,-4089539.408930334
1500,-2668596.88749867
1511,-4154785.136471444
1544,-3603159.89533046
1573,-5669613.290671946
1596,-5247821.502023369
1601,-2964078.925836839
1605,-5137466.466175217
1607,-3709095.4913637387
1625,-7355104.219040286
1626,-5901711.023002371
1629,-3277894.48889897
1648,-3232415.3561017825
1679,-5138928.969086144
1683,-4104740.413697971
1704,-4002830.2186280377
1714,-4057860.329304708
1768,-4024051.177891086
1772,-3773254.146726962
1777,-3219790.715794307
1862,-2479966.3432764583
1895,-3491136.1844893354
1936,-3244868.5146750617
1941,-3282802.0706273695
1944,-2604735.50334506
1960,-5242032.299446952
1967,-4455346.933265606
1987,-4043077.506593013
2018,-3056232.4207658814
2065,-4475574.253425189
2066,-4496059.313211465
2075,-4039392.836880401
2080,-3571964.4944496267
2085,-3882745.7378024603
2100,-2602811.1389388577
2122,-3819193.6674020872
2143,-1664843.208366697
2186,-4198204.166689563
2212,-5996259.09165429
2252,-2575498.106984523
2270,-5610957.041492512
2306,-2974736.069057557
2334,-4484148.326620356
2359,-5186029.861466335
2458,-2566789.1583292773
2488,-5217054.80522363
2516,-4642371.60251433
2541,-3478669.142506314
2576,-3061464.9714922397
2611,-3718751.558348856
2672,-2735831.553221861
2698,-4400591.10613682
2699,-4964304.740657438
2718,-4396336.130684017
2730,-5319948.780526901
2738,-2498462.1997189
2760,-3599519.9584641024
2821,-4292486.678477185
2848,-3144085.291535313
2902,-4525758.11976949
2921,-3946317.3965188563
2937,-4580366.615484792
2956,-3948813.656087957
2963,-3746070.8665092527
2996,-4431694.689312544
3024,-5155871.482230264
3028,-4677454.404692138
3057,-3123181.090067341
